"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"12086","5","11242","77","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","112420","78","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","1125","76","0","2023","2","",10,33,32,34,566355,35376,734,1320,"",0.94,0.52,0.49,0.53,0.71,0.30,0.64,1.38,"",0,0.0,-9,-21.4,-8,-20.0,-2,-5.6,-21529,-3.7,-37227,-51.3,-264,-26.5,170,14.8
"12086","5","11251","77","0","2023","2","",10,33,32,34,566355,35376,734,1320,"",0.94,0.52,0.49,0.53,0.71,0.30,0.64,1.38,"",0,0.0,-9,-21.4,-8,-20.0,-2,-5.6,-21529,-3.7,-37227,-51.3,-264,-26.5,170,14.8
"12086","5","112511","78","0","2023","2","",7,22,21,23,393228,33601,732,1375,"",1.41,0.68,0.65,0.72,1.00,0.63,1.46,1.47,"",0,0.0,-8,-26.7,-7,-25.0,-1,-4.2,-11284,-2.8,-28235,-45.7,-254,-25.8,237,20.8
"12086","5","112512","78","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","112519","78","0","2023","2","N",2,0,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","1129","76","0","2023","2","",17,30,27,30,323374,55031,508,858,"",0.39,0.17,0.15,0.17,0.14,0.25,0.28,0.87,"",1,6.2,2,7.1,-1,-3.6,1,3.4,56468,21.2,28897,110.6,156,44.3,133,18.3
"12086","5","11291","77","0","2023","2","",3,6,6,7,59128,26793,209,718,"",0.35,0.19,0.19,0.21,0.15,0.48,0.37,0.76,"",0,0.0,2,50.0,2,50.0,3,75.0,24928,72.9,22593,537.9,205,5125.0,60,9.1
"12086","5","112910","78","0","2023","2","",3,6,6,7,59128,26793,209,718,"",0.35,0.19,0.19,0.21,0.15,0.48,0.37,0.76,"",0,0.0,2,50.0,2,50.0,3,75.0,24928,72.9,22593,537.9,205,5125.0,60,9.1
"12086","5","11292","77","0","2023","2","",8,17,16,17,151029,15858,105,697,"",0.49,0.34,0.32,0.34,0.28,0.29,0.25,0.83,"",1,14.3,-1,-5.6,-2,-11.1,-2,-10.5,13211,9.6,872,5.8,-144,-57.8,119,20.6
"12086","5","112920","78","0","2023","2","",8,17,16,17,151029,15858,105,697,"",0.49,0.34,0.32,0.34,0.28,0.29,0.25,0.83,"",1,14.3,-1,-5.6,-2,-11.1,-2,-10.5,13211,9.6,872,5.8,-144,-57.8,119,20.6
"12086","5","11299","77","0","2023","2","",6,7,5,6,113217,12380,194,1452,"",0.33,0.08,0.05,0.06,0.09,0.12,0.24,1.33,"",0,0.0,1,16.7,-1,-16.7,0,0.0,18329,19.3,5432,78.2,95,96.0,235,19.3
"12086","5","112990","78","0","2023","2","",6,7,5,6,113217,12380,194,1452,"",0.33,0.08,0.05,0.06,0.09,0.12,0.24,1.33,"",0,0.0,1,16.7,-1,-16.7,0,0.0,18329,19.3,5432,78.2,95,96.0,235,19.3
"12086","5","113","75","0","2023","2","N",5,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","1132","76","0","2023","2","N",2,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","11321","77","0","2023","2","N",2,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","113210","78","0","2023","2","N",2,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","1133","76","0","2023","2","N",3,0,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","11331","77","0","2023","2","N",3,0,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","113310","78","0","2023","2","N",3,0,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","114","75","0","2023","2","N",17,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0,"N",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","1141","76","0","2023","2","N",17,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",3,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","11411","77","0","2023","2","N",17,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",3,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","114111","78","0","2023","2","N",4,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","114112","78","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","114119","78","0","2023","2","",12,13,14,13,150355,13517,209,867,"",6.40,3.08,3.20,2.97,1.93,1.07,0.67,0.63,"",3,33.3,2,18.2,3,27.3,1,8.3,4597,3.2,1422,11.8,38,22.2,-122,-12.3
"12086","5","115","75","0","2023","2","",76,821,694,631,6280109,1185262,15198,675,"",0.33,0.29,0.21,0.18,0.18,0.21,0.12,0.83,"",-5,-6.2,29,3.7,110,18.8,109,20.9,401069,6.8,-22191,-1.8,2705,21.7,-40,-5.6
"12086","5","1151","76","0","2023","2","",57,696,558,492,4903165,937481,9621,648,"",0.43,0.29,0.20,0.16,0.17,0.19,0.08,0.81,"",-8,-12.3,-20,-2.8,50,9.8,49,11.1,-171276,-3.4,-187189,-16.6,-1858,-16.2,-54,-7.7
"12086","5","11511","77","0","2023","2","",57,696,558,492,4903165,937481,9621,648,"",0.43,0.29,0.20,0.16,0.17,0.19,0.08,0.81,"",-8,-12.3,-20,-2.8,50,9.8,49,11.1,-171276,-3.4,-187189,-16.6,-1858,-16.2,-54,-7.7
"12086","5","115112","78","0","2023","2","",13,62,61,57,908512,99577,906,1165,"",0.32,0.29,0.26,0.24,0.30,0.29,0.15,1.13,"",-3,-18.8,-4,-6.1,-3,-4.7,-24,-29.6,-28077,-3.0,-78337,-44.0,-1900,-67.7,141,13.8
"12086","5","115113","78","0","2023","2","",7,38,37,41,310272,174010,3978,617,"",0.59,0.45,0.42,0.47,0.29,1.06,0.98,0.66,"",0,0.0,32,533.3,13,54.2,13,46.4,171613,123.8,64955,59.6,1123,39.3,65,11.8
"12086","5","115114","78","0","2023","2","",7,384,244,171,1501009,284627,2229,434,"",0.30,0.57,0.35,0.22,0.17,0.22,0.09,0.45,"",-2,-22.2,-65,-14.5,20,8.9,48,39.0,-274265,-15.4,-223193,-44.0,-2549,-53.3,-81,-15.7
"12086","5","115115","78","0","2023","2","",17,152,152,155,1750928,226966,476,880,"",0.54,0.12,0.09,0.09,0.13,0.08,0.01,1.35,"",0,0.0,10,7.0,10,7.0,14,9.9,58614,3.5,4545,2.0,103,27.6,-39,-4.2
"12086","5","115116","78","0","2023","2","",13,60,64,68,432444,152301,2032,520,"",0.69,0.39,0.36,0.37,0.20,0.61,0.51,0.52,"",-3,-18.8,7,13.2,10,18.5,-2,-2.9,-99161,-18.7,44841,41.7,1365,204.6,-173,-25.0
"12086","5","1152","76","0","2023","2","",15,111,122,125,1213292,225669,5006,782,"",0.23,0.44,0.48,0.50,0.43,0.71,2.58,0.90,"",3,25.0,43,63.2,55,82.1,55,78.6,556773,84.8,158086,233.9,4350,663.1,43,5.8
"12086","5","11521","77","0","2023","2","",15,111,122,125,1213292,225669,5006,782,"",0.23,0.44,0.48,0.50,0.43,0.71,2.58,0.90,"",3,25.0,43,63.2,55,82.1,55,78.6,556773,84.8,158086,233.9,4350,663.1,43,5.8
"12086","5","115210","78","0","2023","2","",15,111,122,125,1213292,225669,5006,782,"",0.23,0.44,0.48,0.50,0.43,0.71,2.58,0.90,"",3,25.0,43,63.2,55,82.1,55,78.6,556773,84.8,158086,233.9,4350,663.1,43,5.8
"12086","5","1153","76","0","2023","2","",4,14,14,14,163652,22112,571,899,"",0.13,0.09,0.08,0.08,0.07,0.06,0.13,0.80,"",0,0.0,6,75.0,5,55.6,5,55.6,15572,10.5,6912,45.5,213,59.5,-415,-31.6
"12086","5","11531","77","0","2023","2","",4,14,14,14,163652,22112,571,899,"",0.13,0.09,0.08,0.08,0.07,0.06,0.13,0.80,"",0,0.0,6,75.0,5,55.6,5,55.6,15572,10.5,6912,45.5,213,59.5,-415,-31.6
"12086","5","115310","78","0","2023","2","",4,14,14,14,163652,22112,571,899,"",0.13,0.09,0.08,0.08,0.07,0.06,0.13,0.80,"",0,0.0,6,75.0,5,55.6,5,55.6,15572,10.5,6912,45.5,213,59.5,-415,-31.6
"12086","5","21","74","0","2023","2","",40,529,531,541,14034812,393788,4050,2023,"",0.13,0.11,0.11,0.12,0.11,0.06,0.05,0.93,"",6,17.6,9,1.7,23,4.5,36,7.1,829251,6.3,-150062,-27.6,1760,76.9,35,1.8
"12086","5","211","75","0","2023","2","N",4,0,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","2111","76","0","2023","2","N",4,0,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","21112","77","0","2023","2","N",3,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","211120","78","0","2023","2","N",3,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","21113","77","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","211130","78","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","212","75","0","2023","2","",24,504,506,521,13752170,359226,3529,2073,"",0.32,0.33,0.33,0.34,0.39,0.14,0.09,1.16,"",3,14.3,9,1.8,18,3.7,36,7.4,807278,6.2,-138572,-27.8,1654,88.2,38,1.9
"12086","5","2123","76","0","2023","2","",24,504,506,521,13752170,359226,3529,2073,"",0.39,0.62,0.61,0.63,0.83,0.26,0.12,1.32,"",3,14.3,9,1.8,18,3.7,36,7.4,807278,6.2,-138572,-27.8,1654,88.2,38,1.9
"12086","5","21231","77","0","2023","2","",7,430,434,448,11789516,312403,2596,2074,"",0.27,1.20,1.20,1.24,1.68,0.63,0.23,1.39,"",1,16.7,18,4.4,22,5.3,38,9.3,737616,6.7,33106,11.9,1087,72.0,7,0.3
"12086","5","212311","78","0","2023","2","N",2,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","212312","78","0","2023","2","",4,417,421,435,11427833,312361,2596,2072,"",0.33,2.23,2.23,2.30,3.01,1.47,0.41,1.33,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","212313","78","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","21232","77","0","2023","2","N",15,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","212321","78","0","2023","2","",14,66,64,65,1540066,36385,621,1823,"",0.53,0.27,0.25,0.25,0.30,0.06,0.04,1.17,"",1,7.7,-12,-15.4,-7,-9.9,-5,-7.1,-43865,-2.8,-182062,-83.3,255,69.7,154,9.2
"12086","5","212323","78","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","21239","77","0","2023","2","N",2,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","212390","78","0","2023","2","N",2,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","213","75","0","2023","2","N",12,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",2,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","2131","76","0","2023","2","N",12,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",2,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","21311","77","0","2023","2","N",12,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",2,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","213111","78","0","2023","2","",4,12,12,10,123883,9337,242,841,"",0.18,0.03,0.03,0.03,0.01,0.02,0.04,0.40,"",0,0.0,-4,-25.0,1,9.1,-1,-9.1,-53376,-30.1,-19837,-68.0,-91,-27.3,-235,-21.8
"12086","5","213112","78","0","2023","2","N",4,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","213113","78","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","213114","78","0","2023","2","N",2,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","213115","78","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","22","74","0","2023","2","",104,2789,2784,2835,81914629,1585507,10711,2248,"",0.43,0.61,0.61,0.62,0.58,0.41,0.42,0.95,"",12,13.0,101,3.8,110,4.1,216,8.2,8894508,12.2,520265,48.8,5395,101.5,137,6.5
"12086","5","221","75","0","2023","2","",104,2789,2784,2835,81914629,1585507,10711,2248,"",0.43,0.61,0.61,0.62,0.58,0.41,0.42,0.95,"",12,13.0,101,3.8,110,4.1,216,8.2,8894508,12.2,520265,48.8,5395,101.5,137,6.5
"12086","5","2211","76","0","2023","2","",67,2377,2380,2423,70401425,1138221,6641,2263,"",0.48,0.74,0.74,0.76,0.69,0.42,0.38,0.93,"",7,11.7,86,3.8,107,4.7,180,8.0,6112438,9.5,374907,49.1,3026,83.7,83,3.8
"12086","5","22111","77","0","2023","2","N",40,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",10,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","221111","78","0","2023","2","N",4,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","221112","78","0","2023","2","N",7,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","221113","78","0","2023","2","N",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","221114","78","0","2023","2","",18,165,171,176,3295956,263443,4551,1486,"",0.86,1.52,1.55,1.58,1.06,1.86,2.06,0.68,"",5,38.5,53,47.3,58,51.3,58,49.2,1475970,81.1,122707,87.2,2925,179.9,262,21.4
"12086","5","221115","78","0","2023","2","N",2,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","221117","78","0","2023","2","N",2,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","221118","78","0","2023","2","N",6,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","22112","77","0","2023","2","N",27,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",-3,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","221121","78","0","2023","2","",4,13,13,13,692216,80096,81,4096,"",0.46,0.06,0.06,0.06,0.10,0.43,0.10,1.61,"",0,0.0,10,333.3,10,333.3,5,62.5,470776,212.6,64099,400.7,64,376.5,446,12.2
"12086","5","221122","78","0","2023","2","N",23,0,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,0,"N",-3,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","2212","76","0","2023","2","",15,282,276,270,9736169,131217,2732,2714,"",0.44,0.31,0.30,0.30,0.32,0.20,0.68,1.07,"",3,25.0,3,1.1,-8,-2.8,7,2.7,2581494,36.1,6872,5.5,1911,232.8,715,35.8
"12086","5","22121","77","0","2023","2","",15,282,276,270,9736169,131217,2732,2714,"",0.44,0.31,0.30,0.30,0.32,0.20,0.68,1.07,"",3,25.0,3,1.1,-8,-2.8,7,2.7,2581494,36.1,6872,5.5,1911,232.8,715,35.8
"12086","5","221210","78","0","2023","2","",15,282,276,270,9736169,131217,2732,2714,"",0.44,0.31,0.30,0.30,0.32,0.20,0.68,1.07,"",3,25.0,3,1.1,-8,-2.8,7,2.7,2581494,36.1,6872,5.5,1911,232.8,715,35.8
"12086","5","2213","76","0","2023","2","",22,130,128,142,1777035,316069,1338,1025,"",0.32,0.28,0.27,0.30,0.20,0.59,0.30,0.71,"",2,10.0,12,10.2,11,9.4,29,25.7,200576,12.7,138486,78.0,458,52.0,-20,-1.9
"12086","5","22131","77","0","2023","2","",17,96,94,106,1182541,269145,1048,922,"",0.29,0.24,0.23,0.26,0.16,0.60,0.28,0.64,"",2,13.3,26,37.1,27,40.3,40,60.6,447368,60.9,159510,145.5,820,359.6,86,10.3
"12086","5","221310","78","0","2023","2","",17,96,94,106,1182541,269145,1048,922,"",0.29,0.24,0.23,0.26,0.16,0.60,0.28,0.64,"",2,13.3,26,37.1,27,40.3,40,60.6,447368,60.9,159510,145.5,820,359.6,86,10.3
"12086","5","22132","77","0","2023","2","N",3,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","221320","78","0","2023","2","N",3,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","22133","77","0","2023","2","N",2,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","221330","78","0","2023","2","N",2,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","23","74","0","2023","2","",7898,54406,54412,54798,891191130,68594437,778947,1257,"",0.82,0.86,0.85,0.85,0.74,0.65,0.41,0.87,"",78,1.0,3199,6.2,2582,5.0,2671,5.1,81164820,10.0,-3354132,-4.7,52137,7.2,52,4.3
"12086","5","236","75","0","2023","2","",2282,12125,12254,12331,251971667,15242105,178427,1584,"",0.76,0.85,0.85,0.85,0.87,0.68,0.53,1.02,"",36,1.6,1020,9.2,953,8.4,977,8.6,35115472,16.2,-336256,-2.2,11196,6.7,102,6.9
"12086","5","2361","76","0","2023","2","",1704,6235,6279,6307,127832175,8287867,93421,1567,"",0.72,0.85,0.84,0.85,0.98,0.71,0.67,1.16,"",16,0.9,346,5.9,355,6.0,338,5.7,21500789,20.2,-255669,-3.0,-2685,-2.8,187,13.6
"12086","5","23611","77","0","2023","2","",1704,6235,6279,6307,127832175,8287867,93421,1567,"",0.72,0.85,0.84,0.85,0.98,0.71,0.67,1.16,"",16,0.9,346,5.9,355,6.0,338,5.7,21500789,20.2,-255669,-3.0,-2685,-2.8,187,13.6
"12086","5","236115","78","0","2023","2","",611,3049,3088,3104,75442280,3425645,34489,1884,"",0.64,1.00,1.01,1.02,1.33,0.67,0.62,1.32,"",-10,-1.6,81,2.7,89,3.0,65,2.1,13946561,22.7,-305343,-8.2,1527,4.6,308,19.5
"12086","5","236116","78","0","2023","2","",102,643,647,651,15784123,754793,8799,1877,"",1.96,1.75,1.76,1.78,1.79,1.28,1.03,1.02,"",18,21.4,49,8.2,42,6.9,50,8.3,2412055,18.0,-27783,-3.6,85,1.0,163,9.5
"12086","5","236117","78","0","2023","2","",42,151,153,150,2491362,101028,1410,1266,"",0.76,0.35,0.36,0.35,0.21,0.17,0.25,0.58,"",-2,-4.5,-17,-10.1,-30,-16.4,-31,-17.1,-201681,-7.5,-169647,-62.7,-2958,-67.7,98,8.4
"12086","5","236118","78","0","2023","2","",949,2392,2391,2402,34114410,4006401,48723,1096,"",0.73,0.67,0.67,0.67,0.65,0.74,0.69,0.96,"",10,1.1,233,10.8,254,11.9,254,11.8,5343854,18.6,247104,6.6,-1339,-2.7,66,6.4
"12086","5","2362","76","0","2023","2","",578,5890,5975,6024,124139492,6954238,85006,1601,"",0.89,0.85,0.85,0.86,0.78,0.65,0.43,0.91,"",20,3.6,674,12.9,598,11.1,639,11.9,13614683,12.3,-80587,-1.1,13881,19.5,5,0.3
"12086","5","23621","77","0","2023","2","",55,230,237,243,4305786,391771,2658,1399,"",0.80,0.19,0.19,0.20,0.15,0.20,0.06,0.78,"",0,0.0,13,6.0,16,7.2,23,10.5,901578,26.5,106249,37.2,789,42.2,205,17.2
"12086","5","236210","78","0","2023","2","",55,230,237,243,4305786,391771,2658,1399,"",0.80,0.19,0.19,0.20,0.15,0.20,0.06,0.78,"",0,0.0,13,6.0,16,7.2,23,10.5,901578,26.5,106249,37.2,789,42.2,205,17.2
"12086","5","23622","77","0","2023","2","",523,5660,5738,5781,119833706,6562467,82348,1610,"",0.90,0.99,1.00,1.00,0.91,0.75,0.54,0.92,"",20,4.0,661,13.2,582,11.3,616,11.9,12713105,11.9,-186836,-2.8,13092,18.9,-4,-0.2
"12086","5","236220","78","0","2023","2","",523,5660,5738,5781,119833706,6562467,82348,1610,"",0.90,0.99,1.00,1.00,0.91,0.75,0.54,0.92,"",20,4.0,661,13.2,582,11.3,616,11.9,12713105,11.9,-186836,-2.8,13092,18.9,-4,-0.2
"12086","5","237","75","0","2023","2","",434,10350,10254,10251,204464434,10673969,137456,1529,"",0.73,1.18,1.14,1.14,1.03,0.65,0.32,0.89,"",-3,-0.7,902,9.5,748,7.9,595,6.2,10474411,5.4,-2551348,-19.3,-7587,-5.2,-36,-2.3
"12086","5","2371","76","0","2023","2","",149,5132,4986,4963,110746875,5401080,96211,1695,"",0.48,1.11,1.07,1.07,1.07,0.70,0.60,0.99,"",6,4.2,632,14.0,429,9.4,295,6.3,2453870,2.3,-1995895,-27.0,-4264,-4.2,-126,-6.9
"12086","5","23711","77","0","2023","2","",66,950,973,942,15785440,1205878,6345,1271,"",0.49,0.59,0.59,0.57,0.49,0.45,0.12,0.84,"",0,0.0,96,11.2,133,15.8,51,5.7,2373618,17.7,-30942,-2.5,52,0.8,74,6.2
"12086","5","237110","78","0","2023","2","",66,950,973,942,15785440,1205878,6345,1271,"",0.49,0.59,0.59,0.57,0.49,0.45,0.12,0.84,"",0,0.0,96,11.2,133,15.8,51,5.7,2373618,17.7,-30942,-2.5,52,0.8,74,6.2
"12086","5","23712","77","0","2023","2","",9,74,75,75,856935,81123,419,883,"",0.20,0.07,0.07,0.07,0.03,0.04,0.01,0.49,"",0,0.0,7,10.4,8,11.9,12,19.0,15350,1.8,-5840,-6.7,-313,-42.8,-103,-10.4
"12086","5","237120","78","0","2023","2","",9,74,75,75,856935,81123,419,883,"",0.20,0.07,0.07,0.07,0.03,0.04,0.01,0.49,"",0,0.0,7,10.4,8,11.9,12,19.0,15350,1.8,-5840,-6.7,-313,-42.8,-103,-10.4
"12086","5","23713","77","0","2023","2","",74,4108,3938,3946,94104500,4114079,89447,1811,"",0.57,2.13,2.05,2.09,2.07,1.34,1.63,0.99,"",6,8.8,529,14.8,288,7.9,232,6.2,64902,0.1,-1959113,-32.3,-4003,-4.3,-172,-8.7
"12086","5","237130","78","0","2023","2","",74,4108,3938,3946,94104500,4114079,89447,1811,"",0.57,2.13,2.05,2.09,2.07,1.34,1.63,0.99,"",6,8.8,529,14.8,288,7.9,232,6.2,64902,0.1,-1959113,-32.3,-4003,-4.3,-172,-8.7
"12086","5","2372","76","0","2023","2","",85,301,300,289,6018697,292262,3371,1561,"",1.38,1.03,1.02,0.98,0.79,0.81,0.97,0.78,"",-7,-7.6,-51,-14.5,-52,-14.8,-65,-18.4,-1589558,-20.9,-413544,-58.6,-10434,-75.6,-99,-6.0
"12086","5","23721","77","0","2023","2","",85,301,300,289,6018697,292262,3371,1561,"",1.38,1.03,1.02,0.98,0.79,0.81,0.97,0.78,"",-7,-7.6,-51,-14.5,-52,-14.8,-65,-18.4,-1589558,-20.9,-413544,-58.6,-10434,-75.6,-99,-6.0
"12086","5","237210","78","0","2023","2","",85,301,300,289,6018697,292262,3371,1561,"",1.38,1.03,1.02,0.98,0.79,0.81,0.97,0.78,"",-7,-7.6,-51,-14.5,-52,-14.8,-65,-18.4,-1589558,-20.9,-413544,-58.6,-10434,-75.6,-99,-6.0
"12086","5","2373","76","0","2023","2","",101,3994,4052,4090,68926566,4219228,31688,1311,"",0.81,1.40,1.34,1.33,1.06,0.63,0.14,0.79,"",-1,-1.0,313,8.5,383,10.4,403,10.9,8891758,14.8,65446,1.6,8422,36.2,56,4.5
